timestamps,TP9,AF7,AF8,TP10,Right AUX
1530597922.260,-71.777,-1.953,141.113,-52.246,8.789
1530597922.263,-18.066,18.066,72.266,13.184,0.488
1530597922.267,91.309,59.082,-69.336,118.164,20.508
1530597922.271,47.852,49.316,-17.090,62.500,1.465
1530597922.275,-87.891,-1.953,127.930,-51.758,17.090
1530597922.279,-71.777,-2.930,108.398,-18.066,21.973
1530597922.283,74.707,56.641,-35.645,107.910,-2.930
1530597922.287,78.613,62.012,-50.781,92.285,10.254
1530597922.291,-52.246,8.301,82.031,-31.250,26.855
1530597922.295,-71.289,1.953,122.559,-38.086,13.672
1530597922.299,60.059,52.246,-18.555,98.145,13.672
1530597922.302,91.309,54.199,-71.777,121.582,6.836
1530597922.306,-25.879,0.977,52.734,6.836,-2.441
1530597922.310,-91.309,-25.879,144.043,-45.898,20.020
1530597922.314,5.859,16.602,41.992,54.199,19.043
1530597922.318,99.121,65.430,-56.641,129.883,5.859
1530597922.322,22.461,36.133,26.855,57.129,28.809
1530597922.326,-92.285,-13.184,144.531,-47.852,35.156
1530597922.330,-20.508,21.973,76.172,12.695,12.695
1530597922.334,105.957,77.637,-69.336,135.742,7.324
1530597922.338,62.012,41.992,-21.484,87.402,12.695
1530597922.342,-66.406,-24.902,123.047,-40.527,18.066
1530597922.345,-51.270,-5.859,114.746,-27.344,-0.977
1530597922.349,87.891,63.477,-35.156,107.910,4.883
1530597922.353,100.098,68.848,-50.293,114.258,9.766
1530597922.357,-25.391,11.719,83.984,-8.301,5.371
1530597922.361,-58.105,-2.441,128.906,-45.898,13.672
1530597922.365,61.035,55.664,-0.488,80.566,15.137
1530597922.369,111.816,74.219,-68.359,144.043,28.320
1530597922.373,6.836,21.484,46.875,43.457,9.277
1530597922.377,-82.520,-22.461,142.090,-53.711,-27.344
1530597922.381,9.277,13.184,55.664,37.109,12.207
1530597922.385,110.352,65.918,-61.035,150.879,8.789
1530597922.388,38.086,44.434,8.789,73.730,-12.695
1530597922.392,-82.520,-4.883,137.207,-45.410,20.020
1530597922.396,-38.574,14.648,78.613,1.465,10.742
1530597922.400,91.797,69.824,-62.988,121.582,6.348
1530597922.404,64.453,50.293,-40.527,83.496,9.766
1530597922.408,-72.754,-3.418,111.816,-42.480,-19.531
1530597922.412,-70.801,8.301,136.230,-20.996,7.324
1530597922.416,71.777,62.988,-2.930,120.117,28.809
1530597922.420,83.496,63.477,-36.621,124.512,18.555
1530597922.424,-44.922,0.977,82.031,-5.859,13.672
1530597922.427,-85.938,-22.949,143.066,-43.945,24.414
1530597922.431,42.480,48.828,19.531,88.867,27.344
1530597922.435,107.910,75.195,-77.148,133.301,16.113
1530597922.439,0.000,23.438,19.531,24.902,-3.906
1530597922.443,-93.262,-14.648,139.648,-55.176,5.859
1530597922.447,-2.441,16.602,61.035,35.645,23.438
1530597922.451,107.910,69.824,-58.105,134.766,7.324
1530597922.455,51.270,54.688,23.926,79.102,7.324
1530597922.459,-81.543,-9.766,147.461,-37.598,0.000
1530597922.463,-48.828,0.000,92.285,1.465,7.812
1530597922.467,94.238,71.289,-49.805,132.812,17.090
1530597922.470,77.148,64.941,-40.039,103.516,10.254
1530597922.474,-59.082,-6.348,97.168,-22.949,18.555
1530597922.478,-75.195,-10.254,131.348,-30.762,4.883
1530597922.482,59.082,51.270,0.488,96.680,-10.742
1530597922.486,101.074,75.684,-48.340,126.465,16.602
1530597922.490,-16.113,25.879,67.383,15.137,33.203
1530597922.494,-77.148,-8.301,144.531,-44.434,15.625
1530597922.498,33.691,44.922,22.461,63.965,8.789
1530597922.502,110.352,70.312,-66.406,140.625,-1.953
1530597922.506,22.949,21.484,27.344,56.641,16.113
1530597922.509,-84.961,-14.160,125.000,-52.734,12.207
1530597922.513,-13.184,31.250,62.988,18.555,5.371
1530597922.517,104.492,84.473,-58.105,129.395,20.020
1530597922.521,62.500,69.336,0.488,80.566,41.016
1530597922.525,-63.477,10.254,121.582,-53.711,24.902
1530597922.529,-37.109,12.695,97.656,-22.949,10.742
1530597922.533,100.098,76.172,-35.156,123.047,3.418
1530597922.537,77.148,67.383,-60.059,94.238,14.648
1530597922.541,-58.594,1.465,59.570,-38.574,17.090
1530597922.545,-72.266,-4.883,104.492,-43.945,-3.906
1530597922.549,58.594,61.523,-31.250,84.473,11.719
1530597922.552,109.375,84.473,-94.727,121.582,12.207
1530597922.556,0.488,30.273,19.043,15.625,6.836
1530597922.560,-70.801,2.930,113.281,-41.992,15.625
1530597922.564,30.273,41.016,10.742,62.500,34.668
1530597922.568,117.188,68.359,-114.746,131.348,27.832
1530597922.572,30.762,30.762,-49.316,38.086,7.324
1530597922.576,-68.359,-6.836,72.754,-46.875,-0.488
1530597922.580,-3.906,23.926,16.113,27.832,6.348
1530597922.584,104.004,69.336,-116.211,125.977,-12.207
1530597922.588,63.965,48.828,-85.449,82.520,10.742
1530597922.592,-66.406,-5.371,40.039,-32.715,15.137
1530597922.595,-53.223,2.930,32.715,-12.695,-4.395
1530597922.599,85.449,61.035,-105.957,118.164,13.184
1530597922.603,93.262,60.547,-122.559,120.605,8.789
1530597922.607,-36.621,7.324,7.324,-5.859,14.648
1530597922.611,-73.730,-5.371,51.758,-40.527,16.602
1530597922.615,51.758,38.574,-82.031,79.590,-20.020
1530597922.619,108.398,58.105,-142.090,122.559,5.859
1530597922.623,-6.348,13.184,-33.203,21.484,23.438
1530597922.627,-88.379,-14.160,60.547,-45.898,-8.789
1530597922.631,11.230,31.250,-30.762,43.457,9.277
1530597922.634,104.492,66.895,-139.160,139.160,8.789
1530597922.638,25.391,31.738,-57.617,64.941,8.789
1530597922.642,-82.520,-16.602,71.289,-50.781,27.832
1530597922.646,-26.367,-1.465,24.902,9.766,25.879
1530597922.650,96.191,55.176,-110.352,133.789,11.719
1530597922.654,73.242,58.594,-90.820,103.516,21.484
1530597922.658,-60.547,0.977,47.363,-24.902,8.789
1530597922.662,-63.477,-15.137,61.523,-33.203,6.836
1530597922.666,69.824,36.133,-83.496,96.680,11.719
1530597922.670,90.332,58.594,-114.746,123.535,8.789
1530597922.674,-34.668,3.906,17.578,0.000,14.648
1530597922.677,-87.402,-27.344,81.543,-43.945,-4.395
1530597922.681,37.109,33.203,-42.969,85.449,5.859
1530597922.685,109.375,67.383,-127.441,145.020,7.324
1530597922.689,12.695,11.230,-13.184,39.062,-7.812
1530597922.693,-74.219,-28.809,96.680,-43.945,9.766
1530597922.697,14.160,20.020,17.090,60.059,31.738
1530597922.701,117.188,69.824,-95.703,156.250,43.457
1530597922.705,41.992,33.691,-56.641,65.430,8.301
1530597922.709,-98.633,-24.902,69.336,-63.477,-25.879
1530597922.713,-54.199,-0.488,47.363,-10.254,10.742
1530597922.717,87.402,58.594,-88.867,122.070,11.230
1530597922.720,69.824,48.340,-77.148,93.262,-4.395
1530597922.724,-63.965,-8.301,54.688,-31.738,21.973
1530597922.728,-74.707,-17.090,78.613,-29.297,22.461
1530597922.732,71.289,48.828,-59.570,105.469,9.766
1530597922.736,98.145,70.312,-94.727,119.629,8.789
1530597922.740,-27.832,9.277,39.551,1.953,-9.766
1530597922.744,-85.938,-20.996,110.352,-38.086,12.207
1530597922.748,20.020,22.949,-22.949,64.941,27.344
1530597922.752,104.980,63.477,-105.957,119.141,2.930
1530597922.756,19.531,44.434,2.930,40.527,11.719
1530597922.759,-88.379,-3.418,109.863,-39.551,39.551
1530597922.763,-11.719,17.578,23.926,26.855,14.648
1530597922.767,102.539,69.824,-102.051,124.512,10.742
1530597922.771,42.969,38.574,-45.898,70.312,5.371
1530597922.775,-81.543,-13.672,91.309,-45.898,8.789
1530597922.779,-52.734,8.301,70.312,-14.648,22.461
1530597922.783,75.684,62.988,-74.219,108.887,6.836
1530597922.787,74.707,58.105,-63.965,104.004,5.859
1530597922.791,-55.664,3.418,73.242,-10.742,5.859
1530597922.795,-78.613,2.441,104.980,-32.715,13.184
1530597922.799,58.105,62.988,-25.391,96.191,15.625
1530597922.802,90.332,60.547,-85.449,123.535,21.973
1530597922.806,-27.832,6.348,38.086,9.277,24.902
1530597922.810,-88.867,-14.648,129.883,-56.641,1.953
1530597922.814,16.602,28.320,30.273,50.781,0.977
1530597922.818,104.004,67.383,-69.824,139.160,15.137
1530597922.822,28.320,39.062,11.719,55.664,-13.672
1530597922.826,-68.848,-5.859,122.559,-48.340,-1.465
1530597922.830,-8.301,14.160,57.617,27.832,22.949
1530597922.834,104.980,63.965,-56.152,147.949,18.555
1530597922.838,63.965,50.781,-22.949,98.633,20.508
1530597922.841,-64.453,-4.883,101.074,-29.785,3.906
1530597922.845,-55.176,-1.953,101.074,-19.531,-7.812
1530597922.849,80.566,62.500,-48.828,119.629,19.043
1530597922.853,84.473,58.105,-77.148,108.398,12.207
1530597922.857,-52.246,-5.859,62.988,-33.691,7.324
1530597922.861,-81.543,-17.090,121.094,-53.223,18.066
1530597922.865,42.480,38.086,-4.883,80.566,-3.906
1530597922.869,100.586,72.266,-85.449,125.000,9.766
1530597922.873,-1.465,33.691,15.625,17.578,20.020
1530597922.877,-77.148,3.418,128.418,-46.387,6.348
1530597922.881,20.996,38.086,33.203,57.617,17.090
1530597922.884,104.980,61.523,-79.590,140.137,35.156
1530597922.888,26.367,28.320,-0.977,54.688,16.602
1530597922.892,-87.402,-15.137,121.582,-58.594,16.113
1530597922.896,-32.715,15.137,68.359,0.977,27.832
1530597922.900,88.379,72.754,-61.523,116.211,14.648
1530597922.904,56.641,57.129,-33.691,78.125,12.207
1530597922.908,-61.035,-2.441,101.074,-36.621,14.648
1530597922.912,-55.176,-1.465,102.539,-21.973,12.207
1530597922.916,76.172,58.105,-45.898,104.980,-13.672
1530597922.920,95.703,69.824,-63.477,118.164,9.766
1530597922.924,-40.039,11.719,69.336,-9.277,12.207
1530597922.927,-88.867,-20.996,130.371,-55.176,-7.812
1530597922.931,39.551,37.598,8.789,78.125,12.695
1530597922.935,104.004,73.242,-69.824,133.789,9.766
1530597922.939,-3.906,25.879,29.785,25.391,20.508
1530597922.943,-97.168,-12.695,133.789,-58.105,20.020
1530597922.947,-5.859,33.203,56.641,29.297,-11.230
1530597922.951,112.793,92.285,-58.594,133.789,10.254
1530597922.955,59.570,54.688,0.977,76.172,22.461
1530597922.959,-74.219,-7.324,122.070,-50.781,-5.859
1530597922.963,-52.246,1.953,80.078,-17.090,10.254
1530597922.966,83.008,58.594,-48.340,119.629,11.719
1530597922.970,62.012,55.664,-28.320,96.680,0.000
1530597922.974,-83.496,-11.719,104.004,-39.062,22.461
1530597922.978,-94.238,-17.578,129.883,-36.133,24.902
1530597922.982,50.293,43.457,-7.812,104.492,12.695
1530597922.986,87.402,60.547,-38.574,132.324,18.066
1530597922.990,-29.785,12.207,89.844,9.766,3.418
1530597922.994,-88.379,-13.184,141.113,-46.875,8.301
1530597922.998,19.531,30.762,23.438,67.383,32.715
1530597923.002,98.633,70.801,-44.434,134.766,18.555
1530597923.006,7.324,33.203,45.898,36.133,11.230
1530597923.009,-96.191,-29.785,143.555,-55.664,7.812
1530597923.013,-11.719,9.277,74.707,38.574,10.742
1530597923.017,101.562,62.500,-45.898,140.625,5.859
1530597923.021,38.086,35.156,-0.488,67.871,-10.254
1530597923.025,-85.449,-13.184,131.348,-43.457,8.301
1530597923.029,-48.340,6.836,112.793,1.953,40.527
1530597923.033,85.449,63.965,-41.016,121.094,33.203
1530597923.037,73.730,58.594,-30.273,93.262,0.488
1530597923.041,-55.664,3.418,117.188,-27.832,-17.090
1530597923.045,-69.824,-5.859,132.324,-34.668,12.695
1530597923.048,63.477,49.316,-4.395,92.773,13.672
1530597923.052,94.238,62.988,-51.270,124.512,-0.977
1530597923.056,-19.531,15.625,60.547,10.742,20.020
1530597923.060,-78.613,-13.184,145.020,-40.527,8.301
1530597923.064,11.719,24.902,30.273,53.223,2.441
1530597923.068,93.262,65.918,-68.359,119.141,14.160
1530597923.072,16.113,41.992,32.227,48.340,6.348
1530597923.076,-89.844,-4.395,148.926,-51.758,17.578
1530597923.080,-18.555,21.973,75.684,5.371,24.902
1530597923.084,97.656,59.570,-65.430,121.094,8.789
1530597923.088,51.270,45.898,-16.602,82.031,12.695
1530597923.091,-73.242,7.812,128.418,-39.062,5.371
1530597923.095,-59.082,-0.488,109.375,-27.832,-4.395
1530597923.099,71.289,46.875,-30.273,104.004,20.020
1530597923.103,71.777,51.270,-30.762,110.840,34.180
1530597923.107,-65.918,-5.859,95.215,-21.484,18.066
1530597923.111,-94.238,-19.531,138.672,-52.246,19.043
1530597923.115,40.039,48.340,8.301,81.055,10.742
1530597923.119,93.262,80.078,-61.523,136.719,4.883
1530597923.123,-20.508,21.484,54.199,23.438,-7.812
1530597923.127,-98.145,-25.879,145.508,-59.570,-2.930
1530597923.131,5.371,18.555,45.898,38.574,24.902
1530597923.134,103.027,68.848,-57.617,138.184,53.711
1530597923.138,26.367,27.344,6.348,52.246,27.344
1530597923.142,-87.402,-23.438,116.699,-60.547,0.977
1530597923.146,-24.902,12.207,87.891,17.090,7.324
1530597923.150,91.797,63.965,-38.574,131.836,14.648
1530597923.154,55.664,52.734,-10.254,90.332,-11.230
1530597923.158,-60.059,14.648,132.812,-25.391,3.906
1530597923.162,-55.664,2.441,126.953,-13.184,20.020
1530597923.166,66.895,45.410,-25.391,115.723,9.277
1530597923.170,83.008,55.664,-52.734,116.699,20.020
1530597923.173,-38.086,5.859,77.148,-10.254,3.418
1530597923.177,-84.473,-17.090,134.766,-53.223,0.000
1530597923.181,39.062,36.133,17.578,80.078,24.902
1530597923.185,104.980,70.801,-60.547,133.789,5.371
1530597923.189,1.465,23.438,44.922,20.996,7.812
1530597923.193,-94.727,-21.973,163.086,-62.988,14.160
1530597923.197,-11.230,20.020,65.918,28.809,-8.789
1530597923.201,98.633,72.266,-62.988,128.906,10.254
1530597923.205,32.227,46.387,4.395,57.617,24.414
1530597923.209,-90.820,-6.836,127.441,-54.688,17.090
1530597923.213,-40.039,8.789,90.820,0.488,18.555
1530597923.216,94.727,67.871,-55.664,127.441,27.832
1530597923.220,73.242,62.012,-38.574,90.332,15.137
1530597923.224,-52.734,6.348,108.398,-28.320,8.301
1530597923.228,-53.223,4.883,128.418,-18.066,-2.930
1530597923.232,64.941,49.805,-7.324,90.820,8.789
1530597923.236,78.613,58.105,-44.434,105.469,21.973
1530597923.240,-42.480,17.090,73.242,-0.488,16.602
1530597923.244,-88.867,0.000,129.883,-46.875,7.324
1530597923.248,26.367,45.898,10.254,62.988,-11.719
1530597923.252,100.098,70.801,-70.312,125.488,7.812
1530597923.256,19.531,35.156,32.715,44.434,18.555
1530597923.259,-81.543,-16.113,145.508,-40.527,20.996
1530597923.263,-7.812,2.441,64.453,33.203,15.625
1530597923.267,110.352,63.477,-57.129,135.254,15.137
1530597923.271,50.781,41.504,-0.977,75.684,37.598
1530597923.275,-76.172,-23.438,120.605,-50.781,17.578
1530597923.279,-51.758,-9.766,91.797,-13.184,-6.348
1530597923.283,73.730,49.316,-54.199,118.652,17.090
1530597923.287,70.801,51.270,-51.270,98.633,22.461
1530597923.291,-58.105,-1.953,100.098,-25.879,-0.488
1530597923.295,-77.148,-4.883,144.531,-30.762,12.695
1530597923.298,58.594,44.434,4.883,107.910,7.324
1530597923.302,97.656,56.641,-67.383,133.301,0.000
1530597923.306,-23.438,5.371,56.152,13.184,22.461
1530597923.310,-89.844,-29.785,142.090,-48.828,8.301
1530597923.314,9.766,9.277,14.160,53.223,8.789
1530597923.318,89.844,47.852,-74.219,116.211,20.508
1530597923.322,10.254,24.902,36.133,17.578,-2.441
1530597923.326,-84.961,-13.184,147.949,-68.848,7.324
1530597923.330,-6.836,14.648,69.824,17.578,18.066
1530597923.334,102.051,61.523,-64.941,119.629,10.254
1530597923.338,43.945,42.480,-16.602,62.012,15.625
1530597923.341,-78.613,-13.184,126.465,-43.945,11.719
1530597923.345,-65.918,-5.371,113.770,-18.066,9.277
1530597923.349,64.941,55.176,-36.133,107.910,9.766
1530597923.353,66.895,50.293,-44.922,109.375,19.531
1530597923.357,-60.547,-6.836,86.914,-10.742,20.996
1530597923.361,-80.078,-5.859,126.953,-25.391,24.902
1530597923.365,60.547,49.316,4.395,109.863,19.043
1530597923.369,104.004,52.734,-59.570,137.695,3.418
1530597923.373,-15.137,3.418,48.828,20.508,6.348
1530597923.377,-86.914,-13.184,146.973,-41.016,22.949
1530597923.380,16.602,30.762,48.828,59.082,6.348
1530597923.384,104.980,60.547,-66.406,139.160,-2.441
1530597923.388,25.879,25.391,13.184,66.406,20.020
1530597923.392,-81.543,-20.508,138.184,-41.992,10.742
1530597923.396,-20.020,8.301,85.449,16.602,9.766
1530597923.400,98.633,63.965,-54.688,134.277,15.137
1530597923.404,52.246,45.898,-20.508,89.355,23.438
1530597923.408,-74.219,-5.859,114.258,-34.180,27.832
1530597923.412,-65.918,-2.930,100.586,-33.691,22.461
1530597923.416,62.988,46.875,-41.016,95.215,11.719
1530597923.420,76.172,55.664,-55.176,105.469,13.184
1530597923.423,-42.969,14.160,80.078,-16.113,2.441
1530597923.427,-95.215,-16.113,133.301,-55.176,-6.836
1530597923.431,21.484,31.738,2.441,67.871,22.949
1530597923.435,93.750,74.219,-66.895,125.000,18.066
1530597923.439,-10.254,27.344,39.551,12.207,5.859
1530597923.443,-102.051,-12.207,134.277,-66.406,28.320
1530597923.447,-7.812,28.320,43.945,40.527,32.227
1530597923.451,101.074,71.289,-66.895,144.043,11.230
1530597923.455,31.738,47.852,5.859,62.012,0.977
1530597923.459,-86.914,-5.859,134.766,-52.246,8.301
1530597923.463,-42.480,-1.953,88.867,0.488,16.602
1530597923.466,83.008,51.270,-54.688,122.070,7.324
1530597923.470,68.848,46.875,-28.320,94.727,10.254
1530597923.474,-55.176,-5.859,118.652,-25.879,8.301
1530597923.478,-55.176,-6.836,120.117,-17.578,20.020
1530597923.482,83.496,58.105,-23.438,113.770,20.020
1530597923.486,102.051,75.195,-41.992,122.070,-9.766
1530597923.490,-33.203,8.789,73.242,4.395,8.301
1530597923.494,-80.078,-18.066,142.578,-26.855,19.531
1530597923.498,41.992,34.668,20.996,88.867,1.953
1530597923.502,105.957,62.988,-70.312,136.719,12.207
1530597923.505,9.277,17.090,30.273,29.297,11.230
1530597923.509,-90.332,-22.949,138.672,-58.105,22.461
1530597923.513,-10.742,17.578,55.664,32.227,27.832
1530597923.517,104.980,76.660,-70.801,128.418,1.465
1530597923.521,45.410,63.965,-8.301,62.012,6.836
1530597923.525,-77.637,2.441,117.676,-51.270,15.625
1530597923.529,-38.574,10.742,86.914,-6.836,-2.441
1530597923.533,84.961,59.082,-60.547,112.305,9.766
1530597923.537,60.059,45.410,-69.824,83.008,29.297
1530597923.541,-63.965,-0.488,65.430,-24.902,24.414
1530597923.545,-63.965,-1.465,99.609,-25.879,16.113
1530597923.548,63.965,52.246,-57.129,85.449,11.230
1530597923.552,90.332,70.801,-106.445,110.840,9.766
1530597923.556,-25.391,17.578,26.855,1.465,11.719
1530597923.560,-87.402,-13.184,95.703,-65.918,-1.465
1530597923.564,18.555,35.156,-21.484,48.340,9.277
1530597923.568,100.586,68.848,-119.629,125.000,24.414
1530597923.572,5.371,21.484,-41.016,30.273,15.137
1530597923.576,-101.562,-21.973,69.336,-68.359,4.883
1530597923.580,-21.973,21.484,0.977,9.277,-7.812
1530597923.584,99.609,76.172,-136.719,126.465,14.160
1530597923.588,48.340,49.316,-86.426,74.219,18.066
1530597923.591,-80.566,-5.371,62.012,-49.805,15.625
1530597923.595,-51.270,0.977,32.227,-17.578,18.066
1530597923.599,83.496,56.152,-112.305,117.676,15.625
1530597923.603,83.496,61.035,-109.375,108.398,17.578
1530597923.607,-44.922,-1.953,21.484,-28.320,13.184
1530597923.611,-70.312,-20.996,65.430,-38.574,-7.812
1530597923.615,62.012,29.785,-73.242,109.863,10.742
1530597923.619,111.328,74.707,-131.348,140.137,23.438
1530597923.623,-3.418,50.293,3.906,20.996,4.883
1530597923.627,-87.891,0.000,83.496,-50.293,13.184
1530597923.630,14.160,38.086,-37.598,60.547,8.789
1530597923.634,108.887,95.703,-139.648,143.066,13.672
1530597923.638,27.344,64.941,-47.363,50.293,21.973
1530597923.642,-95.215,-1.953,71.777,-66.895,21.484
1530597923.646,-30.273,24.414,5.371,7.324,25.879
1530597923.650,101.074,88.379,-125.000,123.535,16.602
1530597923.654,59.082,64.941,-68.848,68.848,-3.418
1530597923.658,-71.777,-7.324,70.801,-48.340,6.348
1530597923.662,-58.594,1.465,46.387,-23.438,24.414
1530597923.666,78.613,77.148,-85.449,105.469,10.742
1530597923.670,89.355,77.148,-88.379,101.074,17.578
1530597923.673,-44.922,15.625,32.715,-20.996,44.434
1530597923.677,-86.914,-0.977,71.777,-53.711,16.602
1530597923.681,44.434,54.199,-49.805,72.266,4.883
1530597923.685,107.422,83.984,-113.281,126.465,18.066
1530597923.689,-5.371,38.086,-6.836,25.391,20.996
1530597923.693,-93.750,-9.277,86.426,-55.176,11.719
1530597923.697,4.395,23.438,-3.418,36.621,7.324
1530597923.701,105.957,72.266,-112.793,135.742,12.207
1530597923.705,33.691,46.387,-30.273,72.266,-3.906
1530597923.709,-85.449,-6.836,105.469,-44.922,11.719
1530597923.712,-33.203,16.602,51.270,-0.488,9.277
1530597923.716,93.750,70.801,-98.145,129.395,-2.441
1530597923.720,49.316,46.875,-78.125,88.867,20.508
1530597923.724,-78.613,-12.207,67.383,-40.527,14.160
1530597923.728,-71.777,-10.254,80.566,-28.809,8.789
